,YEAR,ROUND,LSEED,LTEAM,LSCORE,SCORE_DIFF,confW,confL,G,W,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,X2P_O,X2P_D,X3P_O,X3P_D,ADJ_T,WAB,upset,HSEED,HTEAM,HSCORE
196,2017,1,12,Princeton,58,2,ACC,Ivy,7,3,11.7,1.0,0.1216,0.399999999999999,0.399999999999999,-1.2,-1.5,3.2,6.1,4.2,-5.3,0.399999999999999,1.3,0.799999999999997,-0.700000000000003,4.09999999999999,6.3,0.0,5.0,Notre Dame,60.0
197,2017,1,15,Northern Kentucky,70,9,SEC,Horz,5,8,12.8,-12.8,0.4147,0.5,-2.2,-3.1,2.2,2.3,1.3,4.4,3.0,1.3,-1.90000000000001,-0.400000000000006,-1.8,4.40000000000001,13.9,0.0,2.0,Kentucky,79.0
198,2017,1,16,Texas Southern,64,39,ACC,SWAC,4,10,20.4,-15.0,0.6178,3.6,-1.0,-0.400000000000002,-0.599999999999998,9.6,-9.9,-10.0,-0.699999999999996,1.0,-3.0,5.9,1.4,2.8,12.8,0.0,1.0,North Carolina,103.0
199,2017,1,14,Kent State,80,17,P12,MAC,1,9,18.7,-3.30000000000001,0.3853,11.6,-1.4,-2.8,-3.2,-9.0,-1.2,-5.7,-8.9,10.6,-3.2,8.9,1.2,5.09999999999999,13.8,0.0,3.0,UCLA,97.0
200,2017,1,12,Nevada,73,11,B12,MWC,0,-4,6.3,-4.5,0.1244,2.5,0.700000000000003,-1.4,3.6,-4.7,5.3,-13.7,-2.6,2.59999999999999,-1.8,1.8,3.6,-1.40000000000001,4.8,0.0,5.0,Iowa State,84.0
201,2017,1,12,UNC Wilmington,71,5,ACC,CAA,1,-6,-5.90000000000001,-18.1,0.1596,-2.6,-7.1,1.7,0.599999999999998,-4.2,-4.0,-4.8,-5.8,-6.0,-9.1,2.4,-2.3,-11.2,3.5,0.0,5.0,Virginia,76.0
202,2017,1,14,Florida Gulf Coast,80,6,ACC,ASun,4,0,7.60000000000001,-8.2,0.2845,-0.199999999999996,-1.4,-1.5,2.1,0.0,0.199999999999999,4.6,1.4,-1.0,-5.6,1.0,3.9,5.59999999999999,7.6,0.0,3.0,Florida State,86.0
203,2017,1,16,South Dakota State,46,20,WCC,Sum,6,19,9.59999999999999,-23.4,0.5116,3.4,-12.7,-2.2,0.900000000000002,2.9,-2.7,-0.899999999999999,-0.200000000000003,3.59999999999999,-12.4,2.40000000000001,-7.9,3.0,17.5,0.0,1.0,Gonzaga,66.0
204,2017,1,15,Troy,65,22,ACC,SB,2,6,13.3,-11.0,0.384,3.2,-2.7,-1.5,-0.300000000000001,0.899999999999999,0.0,-0.800000000000004,-1.6,2.6,-0.600000000000001,2.8,-4.8,0.299999999999997,16.7,0.0,2.0,Duke,87.0
205,2017,1,16,UC Davis,62,38,B12,BW,2,8,24.1,-6.3,0.5439,7.7,-0.600000000000001,-2.7,-1.0,5.0,1.4,-4.8,-3.1,6.7,-3.2,5.9,3.0,1.10000000000001,18.5,0.0,1.0,Kansas,100.0
206,2017,1,11,Rhode Island,72,-12,A10,BE,-1,0,3.40000000000001,1.10000000000001,0.0214,6.8,4.9,0.700000000000003,-0.0999999999999979,-8.6,-0.0999999999999979,-11.3,-15.7,5.2,4.8,6.5,3.5,5.0,3.9,1.0,6.0,Creighton,72.0
207,2017,1,9,Michigan State,58,-20,B10,ACC,-2,1,-0.799999999999997,-1.80000000000001,0.0143,-3.0,0.899999999999999,-1.0,2.4,4.2,0.899999999999999,0.799999999999997,-6.0,-3.1,2.5,-1.7,-1.6,-3.5,2.5,1.0,8.0,Miami FL,58.0
208,2017,1,15,North Dakota,82,18,P12,BSky,8,10,14.5,-7.10000000000001,0.4045,0.300000000000004,-3.0,-1.7,-2.2,7.2,-1.8,4.4,-11.1,0.100000000000001,-1.6,0.299999999999997,-3.8,-5.40000000000001,13.2,0.0,2.0,Arizona,100.0
209,2017,1,10,VCU,77,8,WCC,A10,-1,3,9.90000000000001,-2.10000000000001,0.1346,6.8,-2.2,-0.300000000000001,-5.7,1.8,-5.6,-8.6,-14.3,5.4,-0.600000000000001,6.3,-3.8,-8.89999999999999,2.6,0.0,7.0,Saint Mary’s,85.0
210,2017,1,16,Mount Saint Mary’s,56,20,BE,NEC,0,12,23.3,-9.3,0.5456,6.5,-1.8,-2.1,-1.6,7.1,-7.0,2.6,-10.5,9.8,-0.399999999999999,1.1,-3.0,-2.7,19.0,0.0,1.0,Villanova,76.0
211,2017,1,14,New Mexico State,73,18,B12,WAC,3,-1,7.0,-8.59999999999999,0.2443,-0.200000000000003,-1.8,1.1,-2.0,4.2,0.899999999999999,-9.4,-5.1,-2.0,-4.1,1.8,1.9,-4.0,8.1,0.0,3.0,Baylor,91.0
212,2017,1,15,Jacksonville State,63,15,ACC,OVC,1,5,13.2,-12.7,0.4415,-1.2,-3.7,-4.7,3.0,5.5,0.0,0.600000000000001,4.4,-0.299999999999997,-0.300000000000004,-1.7,-6.2,4.40000000000001,14.9,0.0,2.0,Louisville,78.0
213,2017,1,10,Marquette,73,20,SEC,BE,4,7,-13.1,-12.8,0.0202,-10.2,-6.7,1.1,6.0,6.9,2.4,9.2,8.8,-6.8,-5.2,-9.5,-6.2,-1.90000000000001,1.1,0.0,7.0,South Carolina,93.0
214,2017,1,11,Kansas State,61,14,Amer,B12,1,9,3.0,-2.10000000000001,0.0474,-0.700000000000003,-4.4,-3.8,-1.9,6.0,-2.9,-8.6,-4.3,0.300000000000004,-4.1,-1.7,-3.8,-1.8,3.9,0.0,6.0,Cincinnati,75.0
215,2017,1,13,Vermont,70,10,B10,AE,1,-2,6.59999999999999,-5.10000000000001,0.1433,0.400000000000006,-0.899999999999999,1.3,-3.0,1.0,-2.7,-1.0,-3.6,-2.8,-0.299999999999997,3.59999999999999,-1.7,4.60000000000001,4.9,0.0,4.0,Purdue,80.0
216,2017,1,14,Iona,77,16,P12,MAAC,3,11,8.5,-12.2,0.3442,2.1,-3.6,0.600000000000001,1.3,5.4,-2.6,3.4,-7.1,5.2,-1.6,-1.7,-4.9,-3.3,11.8,0.0,3.0,Oregon,93.0
217,2017,1,13,East Tennessee State,65,15,SEC,SC,3,0,9.3,-8.19999999999999,0.1981,-4.2,-2.90000000000001,-3.9,-1.0,2.0,2.1,-2.59999999999999,-4.2,-4.7,0.0,-2.3,-4.9,-1.3,7.1,0.0,4.0,Florida,80.0
218,2017,1,10,Wichita State,58,-6,MVC,A10,-4,-7,-5.60000000000001,4.8,-0.107,-0.600000000000001,3.90000000000001,0.699999999999999,1.6,-8.6,3.2,3.0,0.100000000000001,0.299999999999997,5.2,-1.8,1.1,-0.400000000000006,-2.6,1.0,7.0,Dayton,58.0
219,2017,1,12,Middle Tennessee,72,-9,CUSA,B10,-1,-7,-1.90000000000001,-3.69999999999999,0.0326000000000001,-5.4,-2.8,0.500000000000002,-2.2,-0.400000000000002,6.4,9.6,-9.0,-6.1,-2.6,-2.6,-1.9,5.10000000000001,1.7,1.0,5.0,Minnesota,72.0
220,2017,1,13,Winthrop,64,12,BE,BSth,3,-1,12.4,-4.39999999999999,0.2932,1.1,4.09999999999999,-2.8,1.0,0.899999999999999,-1.4,-1.1,2.5,3.6,5.4,-1.3,1.2,-5.09999999999999,7.3,0.0,4.0,Butler,76.0
221,2017,1,9,Virginia Tech,74,10,B10,ACC,4,5,-3.90000000000001,-10.5,0.0854,-4.8,-3.5,-0.199999999999999,3.0,12.5,-4.6,-8.0,0.699999999999999,-3.5,-5.9,-4.4,1.3,-5.59999999999999,1.8,0.0,8.0,Wisconsin,84.0
222,2017,1,11,USC,65,-1,P12,Amer,-1,4,6.7,-6.5,0.146,2.4,-4.1,1.2,0.400000000000002,6.2,-5.0,-0.799999999999997,0.600000000000001,0.0,-3.1,4.4,-4.7,-5.3,5.1,1.0,6.0,SMU,65.0
223,2017,1,9,Vanderbilt,66,2,B10,SEC,1,5,-1.3,1.40000000000001,-0.0334,-2.4,-2.0,-2.2,1.8,6.0,3.6,-4.3,5.4,0.699999999999996,-2.8,-3.4,-0.5,-0.0999999999999943,1.9,0.0,8.0,Northwestern,68.0
224,2017,2,7,Michigan,69,-4,B10,ACC,-4,-1,-5.7,-6.09999999999999,0.0103,-5.6,-6.2,1.8,0.100000000000001,12.0,-1.5,3.9,11.6,-5.8,-5.2,-3.0,-6.2,5.40000000000001,3.1,1.0,2.0,Louisville,69.0
225,2017,2,5,Notre Dame,71,12,B12,ACC,1,2,-3.89999999999999,-7.10000000000001,0.0293,-2.3,-0.300000000000004,3.0,8.9,10.6,1.1,10.3,15.8,-1.1,-1.7,-2.2,1.5,3.90000000000001,0.5,0.0,4.0,West Virginia,83.0
226,2017,2,8,Arkansas,65,7,ACC,SEC,3,7,6.09999999999999,-8.3,0.1276,0.300000000000004,0.300000000000004,-0.400000000000002,0.100000000000001,9.4,-9.2,-3.8,-7.5,1.0,-0.400000000000006,-1.0,0.699999999999996,1.8,4.5,0.0,1.0,North Carolina,72.0
227,2017,2,5,Iowa State,76,4,B10,B12,0,3,-3.40000000000001,-3.10000000000001,0.0031999999999999,0.700000000000003,-1.3,4.2,-2.9,5.1,-7.2,5.7,-2.7,0.900000000000006,-0.899999999999999,0.299999999999997,-1.4,0.800000000000011,-0.9,0.0,4.0,Purdue,80.0
228,2017,2,5,Virginia,39,26,SEC,ACC,2,4,4.8,2.0,0.0099,-0.799999999999997,-0.300000000000004,1.3,0.300000000000001,3.8,5.0,14.2,0.200000000000003,0.599999999999994,0.600000000000001,-2.6,-1.2,9.90000000000001,1.4,0.0,4.0,Florida,65.0
229,2017,2,10,Wichita State,62,3,SEC,MVC,3,1,1.09999999999999,-0.900000000000006,0.0114,-1.3,3.7,-0.5,-0.100000000000001,-0.700000000000003,3.5,0.5,-1.6,2.2,6.3,-4.90000000000001,-0.599999999999998,3.7,4.9,0.0,2.0,Kentucky,65.0
230,2017,2,8,Northwestern,73,6,WCC,B10,3,13,6.59999999999999,-8.90000000000001,0.1164,6.9,-5.0,0.199999999999999,-0.799999999999997,-0.800000000000001,-4.4,8.5,-9.2,7.5,-4.0,4.0,-4.3,4.59999999999999,5.7,0.0,1.0,Gonzaga,79.0
231,2017,2,9,Michigan State,70,20,B12,B10,1,11,9.90000000000001,-0.400000000000006,0.0811000000000001,2.1,1.4,-2.9,2.7,4.9,2.4,2.5,-4.7,0.700000000000003,1.2,3.1,1.0,3.30000000000001,10.6,0.0,1.0,Kansas,90.0
232,2017,2,7,Saint Mary’s,60,9,P12,WCC,3,3,-0.400000000000006,1.8,-0.0177,-4.09999999999999,2.40000000000001,-0.899999999999999,2.1,0.100000000000001,4.1,12.7,2.0,-5.4,3.0,-0.399999999999999,1.0,5.89999999999999,4.0,0.0,2.0,Arizona,69.0
233,2017,2,8,Wisconsin,62,-3,B10,BE,-1,5,7.7,0.5,0.0356,5.4,0.600000000000001,0.100000000000001,0.600000000000001,-5.7,1.9,2.1,-5.9,8.1,6.0,1.0,-6.5,1.19999999999999,6.0,1.0,1.0,Villanova,62.0
234,2017,2,7,South Carolina,81,-7,SEC,ACC,1,2,13.4,6.59999999999999,0.0353,7.5,1.9,-2.1,-7.0,-2.3,-1.8,-0.900000000000006,-13.3,7.6,3.5,4.5,-1.3,0.100000000000009,6.9,1.0,2.0,Duke,81.0
235,2017,2,6,Cincinnati,67,12,P12,Amer,0,1,7.59999999999999,7.5,-0.0117,7.8,3.5,-0.200000000000001,-4.4,-6.4,-0.799999999999997,-5.7,-3.7,7.0,3.9,6.1,2.1,9.19999999999999,1.0,0.0,3.0,UCLA,79.0
236,2017,2,11,Xavier,66,-25,BE,ACC,-3,2,-0.199999999999989,-2.7,0.0301,1.8,-3.7,-2.0,2.0,-0.700000000000003,4.3,-2.7,3.9,2.4,-7.1,0.200000000000003,1.5,4.39999999999999,4.3,1.0,3.0,Florida State,66.0
237,2017,2,12,Middle Tennessee,65,9,BE,CUSA,-1,-6,6.5,0.300000000000011,0.0699000000000001,0.5,2.9,-0.6,-0.199999999999999,-2.9,3.2,7.1,-1.2,0.899999999999999,4.2,-0.299999999999997,0.5,1.40000000000001,3.5,0.0,4.0,Butler,74.0
238,2017,2,11,USC,78,4,B12,P12,-2,1,3.10000000000001,-6.69999999999999,0.126,0.299999999999997,-4.0,4.9,-0.799999999999997,8.8,-2.0,-2.9,6.1,1.2,-2.2,-0.900000000000006,-4.59999999999999,-5.0,6.6,0.0,3.0,Baylor,82.0
239,2017,2,11,Rhode Island,72,3,P12,A10,3,8,6.7,-0.299999999999997,0.0604,4.7,1.4,0.700000000000003,-0.0999999999999979,-0.399999999999999,-0.199999999999999,-4.8,-18.7,3.3,0.700000000000003,4.7,1.7,0.700000000000003,5.6,0.0,3.0,Oregon,75.0
240,2018,1,10,Butler,62,-17,BE,SEC,0,2,0.600000000000009,5.10000000000001,-0.0585,-0.200000000000003,-1.5,-0.6,-0.100000000000001,1.2,7.1,11.3,5.5,-3.09999999999999,-1.3,3.8,-1.59999999999999,2.0,1.1,1.0,7.0,Arkansas,62.0
241,2018,1,12,Murray State,68,17,B12,OVC,7,0,10.3,-5.0,0.1904,-4.6,2.7,-1.1,5.3,4.1,2.5,-6.0,13.6,-5.6,-2.2,-1.90000000000001,7.1,3.40000000000001,5.0,0.0,5.0,West Virginia,85.0
242,2018,1,14,Montana,47,14,B10,BSky,8,7,7.7,-8.0,0.2191,2.7,-0.699999999999996,-3.4,-1.7,-8.0,-1.2,-7.6,-11.4,3.3,0.5,1.5,-2.0,-3.19999999999999,8.0,0.0,3.0,Michigan,61.0
243,2018,1,12,Davidson,73,5,SEC,A10,4,5,-1.2,-6.7,0.0770000000000001,-5.6,-4.40000000000001,4.1,0.600000000000001,13.1,7.6,19.4,2.7,-5.3,-2.3,-3.2,-4.9,4.5,7.2,0.0,5.0,Kentucky,78.0
244,2018,1,15,Lipscomb,66,18,ACC,ASun,7,3,17.5,-4.7,0.3867,0.5,-1.9,-3.3,-3.6,10.0,1.2,-12.6,-12.4,-2.2,-7.5,3.2,4.2,-3.30000000000001,10.3,0.0,2.0,North Carolina,84.0
245,2018,1,14,Bucknell,78,4,B10,Pat,0,5,10.9,-7.0,0.2587,3.0,-5.09999999999999,2.2,-2.4,10.0,-0.899999999999999,-6.7,-3.8,0.200000000000003,-8.6,5.3,0.600000000000001,-4.90000000000001,11.0,0.0,3.0,Michigan State,82.0
246,2018,1,16,UMBC,54,-20,AE,ACC,1,6,12.5,-15.5,0.4649,0.5,-7.3,-3.2,0.199999999999999,1.1,-2.7,-5.7,-4.6,2.0,-8.2,0.0999999999999943,-4.0,-8.8,16.2,1.0,1.0,Virginia,54.0
247,2018,1,13,Marshall,75,-6,CUSA,Amer,-2,0,12.1,0.200000000000003,0.2038,0.399999999999999,-0.5,-0.699999999999999,-2.1,13.0,-9.7,1.7,4.3,-1.7,-2.7,2.2,1.3,-5.80000000000001,5.9,1.0,4.0,Wichita State,75.0
248,2018,1,13,UNC Greensboro,64,4,WCC,SC,5,5,13.8,-0.299999999999997,0.1985,5.3,-0.399999999999999,-3.7,-4.0,-0.700000000000003,-0.799999999999997,6.1,-10.1,7.1,-3.2,1.8,3.1,4.3,6.5,0.0,4.0,Gonzaga,68.0
249,2018,1,15,Iona,67,22,ACC,MAAC,3,9,13.5,-14.7,0.4259,2.0,-6.1,1.5,-1.5,14.3,-0.800000000000001,4.4,-6.3,4.5,-6.3,-1.09999999999999,-3.8,-0.599999999999994,13.9,0.0,2.0,Duke,89.0
250,2018,1,16,Penn,60,16,B12,Ivy,7,7,18.5,-1.19999999999999,0.2741,4.6,2.1,0.0,1.2,5.6,8.6,-6.4,-7.2,2.3,0.600000000000001,5.3,3.3,-0.199999999999989,11.5,0.0,1.0,Kansas,76.0
251,2018,1,9,Kansas State,59,-10,B12,BE,-5,-4,6.60000000000001,3.7,0.0252,4.8,1.0,-1.6,-5.8,-3.4,-7.3,-7.3,-12.0,5.3,1.1,3.1,0.600000000000001,5.8,-0.5,1.0,8.0,Creighton,59.0
252,2018,1,11,Syracuse,52,5,B12,ACC,-4,-2,13.5,8.40000000000001,0.0459999999999999,9.6,6.09999999999999,-1.3,-2.1,-0.5,-4.3,-6.4,-0.899999999999999,8.5,5.0,7.7,5.8,6.0,2.6,0.0,6.0,TCU,57.0
253,2018,1,11,Loyola Chicago,62,-2,MVC,ACC,-5,-10,2.8,1.19999999999999,0.0178999999999999,-4.6,1.6,-2.3,-0.599999999999998,7.0,2.3,-3.1,2.9,-4.4,1.7,-3.4,0.799999999999997,1.8,0.7,1.0,6.0,Miami FL,62.0
254,2018,1,13,Buffalo,68,-21,MAC,P12,0,0,2.5,-2.3,0.0767,1.5,1.1,1.0,-1.4,1.3,-4.0,7.0,-8.3,2.40000000000001,-0.699999999999996,-0.200000000000003,2.7,-5.5,5.1,1.0,4.0,Arizona,68.0
255,2018,1,16,Radford,61,26,BE,BSth,6,13,27.1,-8.7,0.5166,10.2,-1.6,-3.7,-2.0,-2.4,-0.899999999999999,-1.8,-5.0,11.9,0.100000000000001,5.1,-2.9,5.39999999999999,17.1,0.0,1.0,Villanova,87.0
256,2018,1,9,Alabama,83,-3,SEC,ACC,-3,1,7.3,3.3,0.0505,5.8,2.6,-3.3,-0.0999999999999979,-5.5,-1.5,-5.4,-7.1,3.8,2.3,6.2,1.90000000000001,0.299999999999997,2.4,1.0,8.0,Virginia Tech,83.0
257,2018,1,12,New Mexico State,68,11,ACC,WAC,4,-3,5.7,-1.90000000000001,0.1057,1.3,1.2,0.0,-1.6,-6.6,3.8,4.4,-5.8,-0.399999999999999,-1.8,2.6,4.1,-2.2,2.6,0.0,5.0,Clemson,79.0
258,2018,1,14,Wright State,47,26,SEC,Horz,2,1,14.8,-5.2,0.3587,2.2,-1.59999999999999,-0.700000000000003,-0.600000000000001,4.7,5.8,0.200000000000003,7.7,-0.400000000000006,0.300000000000004,4.5,-2.9,-2.2,9.9,0.0,3.0,Tennessee,73.0
259,2018,1,15,Georgia State,53,15,Amer,SB,3,7,2.8,-13.8,0.2523,-2.7,-3.8,0.300000000000001,1.0,12.9,-5.2,5.1,-11.8,-0.699999999999996,-2.6,-3.40000000000001,-2.9,-1.5,11.0,0.0,2.0,Cincinnati,68.0
260,2018,1,13,College of Charleston,58,4,SEC,CAA,2,0,7.2,-7.39999999999999,0.2987,-1.90000000000001,-0.199999999999996,1.3,2.9,6.6,0.100000000000001,3.2,6.0,-3.3,-1.0,-0.199999999999996,0.5,7.8,6.4,0.0,4.0,Auburn,62.0
261,2018,1,15,Cal State Fullerton,48,26,B10,BW,7,10,21.6,-6.8,0.4724,6.1,-1.2,-4.9,-0.5,2.0,-0.899999999999999,-10.0,-11.0,2.1,0.5,8.2,-3.2,-2.0,13.1,0.0,2.0,Purdue,74.0
262,2018,1,10,Providence,69,4,SEC,BE,0,1,2.8,-1.2,0.0613,1.8,-3.4,1.8,-3.7,5.0,-1.7,-6.6,-4.2,3.0,-5.8,-0.300000000000004,0.399999999999999,2.0,0.0,0.0,7.0,Texas A&M,73.0
263,2018,1,16,Texas Southern,83,19,BE,SWAC,-1,13,16.8,-14.7,0.6281,5.4,-1.3,0.0,-0.5,1.7,-9.4,-1.9,-5.6,7.4,0.399999999999999,1.3,-3.2,-0.899999999999991,19.7,0.0,1.0,Xavier,102.0
264,2018,1,11,San Diego State,65,2,Amer,MWC,3,5,4.59999999999999,-1.0,0.0610999999999999,1.59999999999999,-3.1,0.5,0.100000000000001,2.2,0.800000000000001,-2.5,12.0,-1.5,-4.0,4.6,-0.900000000000006,-0.599999999999994,3.9,0.0,6.0,Houston,67.0
265,2018,1,10,Texas,83,4,MWC,B12,3,10,9.60000000000001,8.8,-0.0085,4.8,1.1,-3.5,0.0,-2.7,0.199999999999999,3.3,3.9,0.899999999999999,3.2,7.2,-1.5,4.10000000000001,1.1,0.0,7.0,Nevada,87.0
266,2018,1,9,Florida State,54,-13,ACC,SEC,-3,-3,-2.2,-0.400000000000006,-0.0211,0.899999999999999,-1.7,3.0,-3.4,-2.0,-1.9,1.3,-2.1,-3.3,0.0,4.0,-2.8,-5.7,-0.5,1.0,8.0,Missouri,54.0
267,2018,1,11,Saint Bonaventure,62,15,SEC,A10,0,-5,5.60000000000001,-5.8,0.1647,-0.800000000000004,-0.299999999999997,-2.0,-0.399999999999999,-0.600000000000001,1.4,-7.9,-6.0,-0.899999999999999,-3.1,-1.6,3.2,-1.90000000000001,0.0,0.0,6.0,Florida,77.0
268,2018,1,12,South Dakota State,73,8,B10,Sum,3,-3,2.8,-6.10000000000001,0.1165,-0.199999999999996,-1.3,3.1,3.7,5.6,1.9,-4.3,3.9,4.0,-3.7,-4.0,1.5,-3.3,3.9,0.0,5.0,Ohio State,81.0
269,2018,1,14,Stephen F. Austin,60,10,B12,Slnd,6,-1,8.90000000000001,-5.59999999999999,0.2338,-1.1,-3.3,-2.9,-4.2,0.899999999999999,0.199999999999999,-1.2,-12.3,-0.600000000000001,-2.3,-1.5,-3.3,-4.5,6.5,0.0,3.0,Texas Tech,70.0
270,2018,1,9,North Carolina State,83,11,BE,ACC,1,1,2.2,-3.09999999999999,0.0692,-0.5,-1.3,1.0,-2.7,0.899999999999999,-3.6,1.0,-3.9,-0.100000000000001,-3.6,-0.700000000000003,2.2,-2.09999999999999,1.6,0.0,8.0,Seton Hall,94.0
271,2018,1,10,Oklahoma,78,5,A10,B12,2,8,-4.89999999999999,-2.2,-0.0362,-2.4,-0.600000000000001,-2.0,5.8,2.6,-1.8,-3.1,15.0,-2.9,1.5,-0.699999999999996,-3.0,-7.10000000000001,0.5,0.0,7.0,Rhode Island,83.0
272,2018,2,13,Buffalo,75,20,SEC,MAC,2,-1,1.3,-7.10000000000001,0.1239,-3.0,-2.0,2.1,-1.3,3.8,1.9,14.1,-7.2,-3.09999999999999,-0.399999999999999,-1.4,-3.0,-3.8,5.6,0.0,5.0,Kentucky,95.0
273,2018,2,9,Florida State,70,-5,ACC,BE,0,6,7.7,1.3,0.058,2.7,1.5,-0.600000000000001,-3.7,-2.1,-6.7,4.0,-6.8,2.3,4.4,2.2,-2.1,-0.799999999999997,7.9,1.0,1.0,Xavier,70.0
274,2018,2,8,Seton Hall,79,4,B12,BE,5,9,4.3,-1.8,0.0483,4.6,-1.2,-1.2,0.5,-4.9,2.8,-8.2,-5.2,3.6,-1.4,3.6,-0.5,-0.799999999999997,5.7,0.0,1.0,Kansas,83.0
275,2018,2,9,Alabama,58,23,BE,SEC,4,16,20.5,-1.2,0.1651,7.6,0.700000000000003,-5.3,-0.5,0.200000000000003,-3.8,-12.5,-9.8,5.5,2.1,7.5,-1.1,-0.300000000000011,11.7,0.0,1.0,Villanova,81.0
276,2018,2,11,Syracuse,53,-2,ACC,B10,-2,7,12.9,2.2,0.1003,10.0,-3.5,0.0999999999999979,-4.9,2.3,-3.8,-4.6,-0.699999999999999,8.6,-6.7,8.4,1.9,4.0,8.4,1.0,3.0,Michigan State,53.0
277,2018,2,5,Clemson,53,-31,ACC,SEC,-1,1,1.5,3.80000000000001,-0.0312,-2.1,2.5,-1.0,3.3,4.9,1.7,6.3,10.9,-2.9,3.8,-0.899999999999999,-0.100000000000001,6.59999999999999,0.4,1.0,4.0,Auburn,53.0
278,2018,2,7,Texas A&M,65,-21,SEC,ACC,2,4,9.5,2.39999999999999,0.0602,0.600000000000001,3.2,-2.5,1.0,3.5,-1.8,-4.0,-1.6,-1.5,-0.400000000000006,3.0,5.4,2.3,5.2,1.0,2.0,North Carolina,65.0
279,2018,2,6,Houston,63,1,B10,Amer,5,6,-0.399999999999991,-3.5,0.0278,0.600000000000001,2.2,-3.5,0.399999999999999,-8.3,-0.900000000000002,-1.9,-11.6,4.2,3.0,-3.5,0.900000000000006,-3.5,4.5,0.0,3.0,Michigan,64.0
280,2018,2,7,Nevada,73,-2,MWC,Amer,-1,2,-7.30000000000001,-14.8,0.0955,-3.59999999999999,-6.1,3.5,3.6,11.8,-1.1,-0.299999999999997,-3.3,-1.9,-9.3,-3.90000000000001,-0.800000000000001,-4.5,3.4,1.0,2.0,Cincinnati,73.0
281,2018,2,6,Florida,66,3,B12,SEC,3,6,-2.5,-2.40000000000001,0.0038,1.2,-2.3,3.5,1.7,4.2,-1.8,6.7,5.6,3.5,-1.5,-1.1,-2.90000000000001,-0.900000000000006,3.3,0.0,3.0,Texas Tech,69.0
282,2018,2,5,Ohio State,84,6,WCC,B10,3,7,1.2,0.600000000000009,0.0038,2.9,-1.6,-1.0,-0.5,2.8,-2.1,1.0,-0.399999999999999,3.5,-2.0,1.5,-0.100000000000001,2.3,0.4,0.0,4.0,Gonzaga,90.0
283,2018,2,7,Rhode Island,62,25,ACC,A10,3,3,12.6,-4.39999999999999,0.1604,4.8,-4.0,2.2,-5.3,7.8,1.8,4.5,-18.3,5.6,-5.2,2.0,-1.2,1.30000000000001,5.0,0.0,2.0,Duke,87.0
284,2018,2,16,UMBC,43,7,B12,AE,4,0,7.5,-8.5,0.3621,0.399999999999999,-2.5,0.0,0.900000000000002,0.0,3.6,3.6,6.0,5.3,-2.1,-4.1,-2.0,-2.8,7.4,0.0,9.0,Kansas State,50.0
285,2018,2,11,Loyola Chicago,62,-1,MVC,SEC,-2,-6,3.7,-3.40000000000001,0.0781,-6.90000000000001,-0.699999999999996,-1.2,1.0,11.3,5.2,3.3,12.4,-9.3,-1.0,-1.8,-0.199999999999999,0.699999999999989,4.4,1.0,3.0,Tennessee,62.0
286,2018,2,13,Marshall,71,23,B12,CUSA,2,1,12.1,-6.7,0.272,-4.3,0.0,-0.699999999999999,4.9,14.6,-2.2,-1.8,15.2,-6.7,-3.3,-0.600000000000001,3.0,-4.7,7.1,0.0,5.0,West Virginia,94.0
287,2018,2,10,Butler,73,3,B10,BE,2,9,7.10000000000001,0.400000000000006,0.0416,3.7,-4.9,0.100000000000001,-1.8,0.399999999999999,3.4,9.5,-11.1,-0.199999999999996,-4.0,6.3,-4.09999999999999,-0.399999999999991,5.9,0.0,2.0,Purdue,76.0
288,2019,1,12,Liberty,76,-4,BSth,SEC,1,-6,7.7,-2.8,0.1552,-1.3,1.4,2.0,-1.0,9.5,3.2,6.0,-0.600000000000001,-3.0,0.100000000000001,0.900000000000006,2.40000000000001,5.5,5.1,1.0,5.0,Mississippi State,76.0
289,2019,1,15,Montana,55,19,B10,BSky,4,4,8.39999999999999,-17.6,0.3853,-4.5,-6.0,-3.4,-1.2,-2.7,-0.0999999999999979,-4.1,-13.2,-3.8,-5.0,-3.59999999999999,-5.3,-2.09999999999999,12.4,0.0,2.0,Michigan,74.0
290,2019,1,15,Abilene Christian,44,35,SEC,Slnd,7,3,16.6,-10.9,0.4504,1.1,-3.2,1.3,-5.4,9.8,-3.0,7.9,-11.5,3.4,-6.2,-2.3,1.0,-0.199999999999989,11.4,0.0,2.0,Kentucky,79.0
291,2019,1,16,Iona,73,15,ACC,MAAC,3,12,14.9,-17.4,0.5538,-0.100000000000001,-3.4,-0.100000000000001,-0.199999999999999,10.2,-7.9,-6.6,-0.100000000000001,-1.1,-2.4,1.1,-3.1,4.09999999999999,20.4,0.0,1.0,North Carolina,88.0
292,2019,1,15,Bradley,65,11,B10,MVC,5,12,18.8,-9.5,0.4427,5.5,-3.7,-0.300000000000001,-3.5,7.2,-0.300000000000001,-2.7,-8.1,7.8,-4.6,0.799999999999997,-1.2,2.09999999999999,18.6,0.0,2.0,Michigan State,76.0
293,2019,1,11,Ohio State,59,-3,B10,B12,0,3,10.6,2.8,0.0791000000000001,4.40000000000001,0.100000000000001,-2.4,0.600000000000001,0.699999999999999,4.2,-3.7,-8.2,5.3,-0.799999999999997,2.1,0.899999999999999,1.89999999999999,3.4,1.0,6.0,Iowa State,59.0
