"","YEAR","ROUND","HSEED","HTEAM","LSEED","LTEAM","G","W","ADJOE","ADJDE","BARTHAG","EFG_O","EFG_D","TOR","TORD","ORB","DRB","FTR","FTRD","X2P_O","X2P_D","X3P_O","X3P_D","ADJ_T","WAB"
"1321",2023,1,6,"Kentucky",14,"Grand Canyon",-3,-3,4.8,-7.7,0.2362,-1.7,1.59999999999999,-1.1,1.8,8.2,-4.8,-5.3,-3.3,-0.100000000000001,1.5,-2.2,1.1,1,5.5
"1322",2023,1,6,"Kentucky",14,"UC Santa Barbara",-2,-6,5.8,-6.89999999999999,0.2413,-3,-1,0.5,-1.9,12.1,-0.600000000000001,-2.4,0.699999999999999,-4.4,-0.600000000000001,0.299999999999997,-1.4,1.3,3.1
"1323",2023,1,6,"Kentucky",15,"Vermont",-1,-2,6.39999999999999,-3.59999999999999,0.1732,-3.7,-1.90000000000001,3.1,0,19.4,3,4.1,3,-5.1,-1.7,-0.800000000000004,-1.5,1.3,5.7
"1324",2023,1,6,"Kentucky",15,"Colgate",-2,-5,4.3,-7,0.2063,-7.4,-3.1,2.4,-0.800000000000001,13.8,1.4,4.9,9.6,-6.7,-3.2,-5.5,-1.8,-1.8,5.5
"1325",2023,1,6,"Kentucky",15,"Princeton",3,0,8,-3.8,0.2142,-1.3,0.799999999999997,0.400000000000002,2.3,10.3,2.7,0.299999999999997,0.599999999999998,-3.1,1.09999999999999,1.4,0,-1.5,5.1
"1326",2023,1,6,"Kentucky",15,"UNC Asheville",-2,-6,14.2,-3.89999999999999,0.3792,-2.7,0.799999999999997,-2.7,-1.1,12.9,-3.2,-8.8,3.1,-1,-0.800000000000004,-3.4,2.6,-2.40000000000001,3.7
"1327",2023,1,6,"Kentucky",16,"Northern Kentucky",-2,-1,13.7,-3.09999999999999,0.3451,1.40000000000001,-2.5,-0.199999999999999,-6.4,7.4,-7.3,5.1,-0.900000000000002,2.7,-0.600000000000001,0.199999999999996,-3.6,4.1,8.5
"1328",2023,1,6,"Kentucky",16,"Texas A&M Corpus Chris",-1,-2,10.7,-8.2,0.4042,0,-3.6,-0.699999999999999,-4.1,6.2,-2.4,-1.9,-8.7,1.4,-5.8,-1.5,-0.199999999999996,-3.2,7.9
"1329",2023,1,6,"Kentucky",16,"Howard",-2,-1,13.6,-7.39999999999999,0.4586,-0.799999999999997,-1.8,-5.5,-3.9,4.90000000000001,-6.1,-0.299999999999997,-4.7,0.5,-2.5,-1.8,-0.5,-3,9.2
"1330",2023,1,6,"Kentucky",16,"Southeast Missouri State",-3,2,16.5,-9.09999999999999,0.5743,1.2,-2.8,0,-2.2,13.4,-2.4,-5.8,-13.7,0.399999999999999,-2.5,2.1,-2.2,-6.2,13.4
"1331",2023,1,6,"Kentucky",16,"Texas Southern",-2,7,20.4,-6.09999999999999,0.6008,5,-0.5,-3,-1.7,9.4,-2.2,-2.4,-8.2,3,-0.400000000000006,6.7,-0.5,-3.40000000000001,15.3
"1332",2023,1,6,"Kentucky",16,"Fairleigh Dickinson",-2,2,10.9,-19.4,0.6528,-0.299999999999997,-7,1,-4.6,7.3,-3.4,4.6,-4.9,-1,-7.8,1,-3.8,-2.8,14.2
"1333",2023,1,7,"Texas A&M",7,"Michigan State",3,6,2.09999999999999,-1.40000000000001,0.0398000000000001,-2.6,-0.200000000000003,1.9,6.4,9.3,5.2,20.1,6.5,1.3,-1.2,-6.7,0.799999999999997,1.3,1.7
"1334",2023,1,7,"Texas A&M",7,"Northwestern",2,4,6.5,1.59999999999999,0.0518000000000001,1.8,-0.5,3.5,-0.599999999999998,8.4,3.1,16.2,3.5,2.5,0.799999999999997,0.699999999999996,-1.6,1.2,2.6
"1335",2023,1,7,"Texas A&M",7,"Missouri",1,1,-3.40000000000001,-9.5,0.0929,-6.1,-4.4,2.3,-3.2,9.9,-6.9,16.4,-0.100000000000001,-6.9,-4.3,-3.3,-3.1,-3.09999999999999,0.0999999999999996
"1336",2023,1,7,"Texas A&M",8,"Memphis",0,-1,-0.5,-0.200000000000003,-0.00180000000000002,-4.2,1.1,-0.0999999999999979,0.200000000000003,5.7,-1.9,10,0.200000000000003,-4.1,0.199999999999996,-2.8,1.5,-5.3,-1
"1337",2023,1,7,"Texas A&M",8,"Arkansas",1,5,2.69999999999999,1.8,0.005,-3,1.4,0,0.700000000000003,6.2,2.2,7.1,-3.8,-4.8,0.5,1.1,1.7,-3.39999999999999,3.2
"1338",2023,1,7,"Texas A&M",8,"Maryland",1,4,1.89999999999999,-1.40000000000001,0.0372,-2.1,0,2.1,2.7,6.5,3.2,12.1,7.3,-3,-0.300000000000004,-0.200000000000003,0.199999999999996,1.5,3.3
"1339",2023,1,7,"Texas A&M",8,"Iowa",2,6,-5.5,-9.60000000000001,0.0634,-2.9,-5.4,4.2,2.6,4.5,2.8,13.3,11.7,-3.1,-5.2,-1.5,-4.3,-3.39999999999999,3.9
"1340",2023,1,7,"Texas A&M",9,"West Virginia",1,6,-2.30000000000001,-2.5,0.00619999999999998,-2.7,-2.8,-0.199999999999999,0.200000000000003,3,1.1,6.2,-3.4,-2.3,-3.1,-2,-1.8,-2.5,2.3
"1341",2023,1,7,"Texas A&M",9,"Auburn",2,5,2,0.299999999999997,0.0162,-0.600000000000001,2.3,0.199999999999999,1.8,3.40000000000001,-1.6,10.4,-4,-2,0.5,1.4,3.5,-1.5,2.6
"1342",2023,1,7,"Texas A&M",9,"Florida Atlantic",0,-6,2.3,-1.30000000000001,0.0417000000000001,-6,2,1.6,2.8,6.3,5.9,16.4,8.4,-5.3,2.6,-4.40000000000001,0.299999999999997,-2,-0.2
"1343",2023,1,7,"Texas A&M",9,"Illinois",2,5,5,-1.10000000000001,0.0757,-2.6,1,0.100000000000001,2.5,4.40000000000001,3.6,12.1,5.5,-6.3,2.1,1.9,-1.3,-3.5,3.4
"1344",2023,1,7,"Texas A&M",10,"Utah State",0,-1,-2.10000000000001,-3.40000000000001,0.0192,-6.6,0.100000000000001,0.900000000000002,5.3,9.3,5.6,10.4,4.9,-5.1,1.5,-5.7,-2,-2.59999999999999,0.2
"1345",2023,1,7,"Texas A&M",10,"Boise State",1,1,4.69999999999999,0.799999999999997,0.0406,-2.9,0.600000000000001,1.6,3.4,10.3,6.6,15.2,7.7,-1.7,-0.399999999999999,-3.2,1.3,-0.299999999999997,1.2
"1346",2023,1,7,"Texas A&M",10,"USC",2,3,2.5,-2.90000000000001,0.0688,-2.3,2.7,0.199999999999999,3,7.7,-2.6,12.1,5.3,-2.1,5,-1.7,-1.1,-2,2
"1347",2023,1,7,"Texas A&M",10,"Penn State",-1,3,-1.80000000000001,-6.80000000000001,0.0702,-6.5,-1.3,4.6,8,17.9,5.3,24.5,9.2,-4.5,-1.4,-5.7,-1,1.60000000000001,2.7
"1348",2023,1,7,"Texas A&M",11,"North Carolina State",1,2,1,-5,0.0813,-2.8,-1.9,4.7,2,6,3.8,20.6,1.1,-2.5,-3.2,-2.1,0.0999999999999943,-3.2,3.2
"1349",2023,1,7,"Texas A&M",11,"Mississippi State",1,4,11,3.09999999999999,0.0949,2.1,1.7,-1,-0.899999999999999,1.5,1.4,11.3,7.5,-1.5,1.2,6.2,1.5,2.5,3.3
"1350",2023,1,7,"Texas A&M",11,"Providence",2,4,-0.600000000000009,-7.2,0.0958,-2.5,-2.1,1.4,4.2,1.5,3.7,9.1,9.6,-1.9,-2.2,-2.3,-1.6,-0.799999999999997,3.1
"1351",2023,1,7,"Texas A&M",11,"Nevada",2,3,4.89999999999999,-2.40000000000001,0.097,-1.5,-1.1,3.1,2.4,13.8,5.3,6.4,3.7,-1.3,-1.9,-1,-0.200000000000003,0.200000000000003,2.7
"1352",2023,1,7,"Texas A&M",11,"Arizona State",0,3,8.59999999999999,0,0.1151,1.5,1.5,1.4,0.5,7.1,-1.4,15.1,1.7,1.1,3.6,1.4,-1.3,-2.2,2.8
"1353",2023,1,7,"Texas A&M",11,"Pittsburgh",1,3,1.19999999999999,-8.90000000000001,0.159,-4.2,-1.3,1.9,4.4,6.3,2.2,13.5,4.5,-3.7,-1.2,-3.2,-1.1,-1.09999999999999,4.6
"1354",2023,1,7,"Texas A&M",12,"Drake",0,-2,4.39999999999999,-1.60000000000001,0.0757,-4.1,0.600000000000001,2.8,3.4,12.4,8,17.1,8.4,-2.9,-0.100000000000001,-3.90000000000001,1.1,-0.200000000000003,4.3
"1355",2023,1,7,"Texas A&M",12,"VCU",0,-2,9,1.09999999999999,0.098,-3.2,0.899999999999999,-1.2,-3,7.7,0.599999999999998,4.1,4.6,-3.3,1.2,-1.90000000000001,0,-1.89999999999999,3
"1356",2023,1,7,"Texas A&M",12,"Oral Roberts",0,-5,1.59999999999999,-6.40000000000001,0.1167,-7.1,-0.600000000000001,5.1,3.5,12.2,3,21.3,13.1,-7.6,0.799999999999997,-4.2,-1.90000000000001,-4.3,2.1
"1357",2023,1,7,"Texas A&M",12,"College of Charleston",0,-6,4.8,-3.7,0.1199,-2.5,0,1.6,1.8,1.6,4.9,13.2,10.4,-3.9,-1.7,-0.5,2,-5,2.3
"1358",2023,1,7,"Texas A&M",13,"Iona",0,-2,5.09999999999999,-3.40000000000001,0.1186,-2.8,2,3,0.200000000000003,4.7,-0.100000000000001,16.9,3.9,-1.8,0.399999999999999,-3.2,3.1,-2.5,5.6
"1359",2023,1,7,"Texas A&M",13,"Kent State",0,-3,7.39999999999999,-2.10000000000001,0.135,-2.3,0.699999999999996,2,-1.5,5.8,0.199999999999999,13.9,-3.7,-3.2,-0.399999999999999,-0.400000000000006,1.4,-1.89999999999999,3
"1360",2023,1,7,"Texas A&M",13,"Louisiana Lafayette",1,-1,2.69999999999999,-7.7,0.164,-4,-2.7,0.800000000000001,3,2.90000000000001,4,8.2,1.3,-3.2,-1.8,-3.8,-3.6,-2.3,4.4
"1361",2023,1,7,"Texas A&M",13,"Furman",0,-2,1.3,-9.90000000000001,0.1827,-6.6,-2.7,2.5,2.7,7.1,3.3,11.2,3.3,-10.1,-3.8,-1.6,-0.800000000000004,-2.3,6
"1362",2023,1,7,"Texas A&M",14,"Montana State",0,0,9.5,-3.30000000000001,0.2078,-1.9,-1.5,0.699999999999999,1,11,4.9,1.5,-0.399999999999999,-3.4,-0.600000000000001,0.799999999999997,-2.5,-0.200000000000003,6.7
"1363",2023,1,7,"Texas A&M",14,"Kennesaw State",0,-1,8.69999999999999,-6.30000000000001,0.2658,-3.9,-3.3,0.400000000000002,1.5,9.2,4.6,9.4,-1.1,-2.3,-3.1,-4.3,-2.5,-2.39999999999999,5.3
"1364",2023,1,7,"Texas A&M",14,"Grand Canyon",-1,1,3.09999999999999,-11.8,0.2691,-3.9,0.699999999999996,-0.0999999999999979,6.1,6.2,0.0999999999999979,8.1,1.9,-1.5,0.600000000000001,-4.8,0.299999999999997,1.2,7.6
"1365",2023,1,7,"Texas A&M",14,"UC Santa Barbara",0,-2,4.09999999999999,-11,0.2742,-5.2,-1.9,1.5,2.4,10.1,4.3,11,5.9,-5.8,-1.5,-2.3,-2.2,1.5,5.2
"1366",2023,1,7,"Texas A&M",15,"Vermont",1,2,4.69999999999999,-7.7,0.2061,-5.9,-2.8,4.1,4.3,17.4,7.9,17.5,8.2,-6.5,-2.6,-3.40000000000001,-2.3,1.5,7.8
"1367",2023,1,7,"Texas A&M",15,"Colgate",0,-1,2.59999999999999,-11.1,0.2392,-9.6,-4,3.4,3.5,11.8,6.3,18.3,14.8,-8.1,-4.1,-8.1,-2.6,-1.59999999999999,7.6
"1368",2023,1,7,"Texas A&M",15,"Princeton",5,4,6.3,-7.90000000000001,0.2471,-3.5,-0.100000000000001,1.4,6.6,8.3,7.6,13.7,5.8,-4.5,0.199999999999996,-1.2,-0.800000000000004,-1.3,7.2
"1369",2023,1,7,"Texas A&M",15,"UNC Asheville",0,-2,12.5,-8,0.4121,-4.9,-0.100000000000001,-1.7,3.2,10.9,1.7,4.6,8.3,-2.4,-1.7,-6,1.8,-2.2,5.8
"1370",2023,1,7,"Texas A&M",16,"Northern Kentucky",0,3,12,-7.2,0.378,-0.799999999999997,-3.4,0.800000000000001,-2.1,5.4,-2.4,18.5,4.3,1.3,-1.5,-2.40000000000001,-4.40000000000001,4.3,10.6
"1371",2023,1,7,"Texas A&M",16,"Texas A&M Corpus Chris",1,2,9,-12.3,0.4371,-2.2,-4.5,0.300000000000001,0.200000000000003,4.2,2.5,11.5,-3.5,0,-6.7,-4.1,-1,-3,10
"1372",2023,1,7,"Texas A&M",16,"Howard",0,3,11.9,-11.5,0.4915,-3,-2.7,-4.5,0.400000000000002,2.90000000000001,-1.2,13.1,0.5,-0.899999999999999,-3.4,-4.40000000000001,-1.3,-2.8,11.3
"1373",2023,1,7,"Texas A&M",16,"Southeast Missouri State",-1,6,14.8,-13.2,0.6072,-1,-3.7,1,2.1,11.4,2.5,7.6,-8.5,-1,-3.4,-0.5,-3,-6,15.5
"1374",2023,1,7,"Texas A&M",16,"Texas Southern",0,11,18.7,-10.2,0.6337,2.8,-1.4,-2,2.6,7.4,2.7,11,-3,1.6,-1.3,4.1,-1.3,-3.2,17.4
"1375",2023,1,7,"Texas A&M",16,"Fairleigh Dickinson",0,6,9.19999999999999,-23.5,0.6857,-2.5,-7.9,2,-0.299999999999997,5.3,1.5,18,0.300000000000004,-2.4,-8.7,-1.6,-4.6,-2.59999999999999,16.3
"1376",2023,1,7,"Michigan State",7,"Northwestern",-1,-2,4.40000000000001,3,0.012,4.4,-0.299999999999997,1.6,-7,-0.900000000000002,-2.1,-3.9,-3,1.2,2,7.4,-2.4,-0.0999999999999943,0.9
"1377",2023,1,7,"Michigan State",7,"Missouri",-2,-5,-5.5,-8.09999999999999,0.0530999999999999,-3.5,-4.2,0.399999999999999,-9.6,0.599999999999998,-12.1,-3.7,-6.6,-8.2,-3.1,3.4,-3.9,-4.39999999999999,-1.6
"1378",2023,1,7,"Michigan State",8,"Memphis",-3,-7,-2.59999999999999,1.2,-0.0416000000000001,-1.6,1.3,-2,-6.2,-3.6,-7.1,-10.1,-6.3,-5.4,1.4,3.9,0.699999999999999,-6.59999999999999,-2.7
"1379",2023,1,7,"Michigan State",8,"Arkansas",-2,-1,0.599999999999994,3.2,-0.0348,-0.399999999999999,1.6,-1.9,-5.7,-3.1,-3,-13,-10.3,-6.09999999999999,1.7,7.8,0.899999999999999,-4.69999999999999,1.5
"1380",2023,1,7,"Michigan State",8,"Maryland",-2,-2,-0.200000000000003,0,-0.00260000000000005,0.5,0.200000000000003,0.199999999999999,-3.7,-2.8,-2,-8,0.800000000000001,-4.3,0.899999999999999,6.5,-0.600000000000001,0.200000000000003,1.6
"1381",2023,1,7,"Michigan State",8,"Iowa",-1,0,-7.59999999999999,-8.2,0.0236,-0.299999999999997,-5.2,2.3,-3.8,-4.8,-2.4,-6.8,5.2,-4.4,-4,5.2,-5.1,-4.69999999999999,2.2
"1382",2023,1,7,"Michigan State",9,"West Virginia",-2,0,-4.40000000000001,-1.09999999999999,-0.0336000000000001,-0.100000000000001,-2.6,-2.1,-6.2,-6.3,-4.1,-13.9,-9.9,-3.59999999999999,-1.9,4.7,-2.6,-3.8,0.6
"1383",2023,1,7,"Michigan State",9,"Auburn",-1,-1,-0.0999999999999943,1.7,-0.0236000000000001,2,2.5,-1.7,-4.6,-5.9,-6.8,-9.7,-10.5,-3.3,1.7,8.1,2.7,-2.8,0.9
"1384",2023,1,7,"Michigan State",9,"Florida Atlantic",-3,-12,0.200000000000003,0.0999999999999943,0.00190000000000001,-3.4,2.2,-0.300000000000001,-3.6,-3,0.699999999999999,-3.7,1.9,-6.59999999999999,3.8,2.3,-0.5,-3.3,-1.9
"1385",2023,1,7,"Michigan State",9,"Illinois",-1,-1,2.90000000000001,0.299999999999997,0.0358999999999999,0,1.2,-1.8,-3.9,-4.9,-1.6,-8,-1,-7.59999999999999,3.3,8.6,-2.1,-4.8,1.7
"1386",2023,1,7,"Michigan State",10,"Utah State",-3,-7,-4.2,-2,-0.0206000000000001,-4,0.300000000000004,-1,-1.1,0,0.399999999999999,-9.7,-1.6,-6.4,2.7,1,-2.8,-3.89999999999999,-1.5
"1387",2023,1,7,"Michigan State",10,"Boise State",-2,-5,2.59999999999999,2.2,0.000799999999999912,-0.299999999999997,0.800000000000004,-0.300000000000001,-3,1,1.4,-4.9,1.2,-3,0.800000000000004,3.5,0.5,-1.59999999999999,-0.5
"1388",2023,1,7,"Michigan State",10,"USC",-1,-3,0.400000000000006,-1.5,0.0289999999999999,0.300000000000004,2.9,-1.7,-3.4,-1.6,-7.8,-8,-1.2,-3.4,6.2,5,-1.9,-3.3,0.3
"1389",2023,1,7,"Michigan State",10,"Penn State",-4,-3,-3.90000000000001,-5.40000000000001,0.0304,-3.9,-1.1,2.7,1.6,8.6,0.0999999999999979,4.4,2.7,-5.8,-0.199999999999996,1,-1.8,0.300000000000011,1
"1390",2023,1,7,"Michigan State",11,"North Carolina State",-2,-4,-1.09999999999999,-3.59999999999999,0.0415,-0.199999999999996,-1.7,2.8,-4.4,-3.3,-1.4,0.5,-5.4,-3.8,-2,4.6,-0.700000000000003,-4.5,1.5
"1391",2023,1,7,"Michigan State",11,"Mississippi State",-2,-2,8.90000000000001,4.5,0.0550999999999999,4.7,1.9,-2.9,-7.3,-7.8,-3.8,-8.8,1,-2.8,2.4,12.9,0.699999999999999,1.2,1.6
"1392",2023,1,7,"Michigan State",11,"Providence",-1,-2,-2.7,-5.8,0.0559999999999999,0.100000000000001,-1.9,-0.5,-2.2,-7.8,-1.5,-11,3.1,-3.2,-1,4.4,-2.4,-2.09999999999999,1.4
"1393",2023,1,7,"Michigan State",11,"Nevada",-1,-3,2.8,-1,0.0571999999999999,1.1,-0.899999999999999,1.2,-4,4.5,0.0999999999999979,-13.7,-2.8,-2.59999999999999,-0.699999999999996,5.7,-1,-1.09999999999999,1
"1394",2023,1,7,"Michigan State",11,"Arizona State",-3,-3,6.5,1.40000000000001,0.0752999999999999,4.1,1.7,-0.5,-5.9,-2.2,-6.6,-5,-4.8,-0.199999999999996,4.8,8.1,-2.1,-3.5,1.1
"1395",2023,1,7,"Michigan State",11,"Pittsburgh",-2,-3,-0.900000000000006,-7.5,0.1192,-1.6,-1.1,0,-2,-3,-3,-6.6,-2,-5,0,3.5,-1.9,-2.39999999999999,2.9
"1396",2023,1,7,"Michigan State",12,"Drake",-3,-8,2.3,-0.200000000000003,0.0358999999999999,-1.5,0.800000000000004,0.899999999999999,-3,3.1,2.8,-3,1.9,-4.2,1.1,2.8,0.300000000000001,-1.5,2.6
"1397",2023,1,7,"Michigan State",12,"VCU",-3,-8,6.90000000000001,2.5,0.0581999999999999,-0.600000000000001,1.1,-3.1,-9.4,-1.6,-4.6,-16,-1.9,-4.59999999999999,2.4,4.8,-0.799999999999997,-3.19999999999999,1.3
"1398",2023,1,7,"Michigan State",12,"Oral Roberts",-3,-11,-0.5,-5,0.0769,-4.5,-0.399999999999999,3.2,-2.9,2.9,-2.2,1.2,6.6,-8.9,2,2.5,-2.7,-5.59999999999999,0.4
"1399",2023,1,7,"Michigan State",12,"College of Charleston",-3,-12,2.7,-2.3,0.0801,0.100000000000001,0.200000000000003,-0.300000000000001,-4.6,-7.7,-0.300000000000001,-6.9,3.9,-5.2,-0.5,6.2,1.2,-6.3,0.6
"1400",2023,1,7,"Michigan State",13,"Iona",-3,-8,3,-2,0.0788,-0.199999999999996,2.2,1.1,-6.2,-4.6,-5.3,-3.2,-2.6,-3.09999999999999,1.6,3.5,2.3,-3.8,3.9
"1401",2023,1,7,"Michigan State",13,"Kent State",-3,-9,5.3,-0.700000000000003,0.0952,0.300000000000004,0.899999999999999,0.0999999999999979,-7.9,-3.5,-5,-6.2,-10.2,-4.5,0.800000000000004,6.3,0.600000000000001,-3.19999999999999,1.3
"1402",2023,1,7,"Michigan State",13,"Louisiana Lafayette",-2,-7,0.599999999999994,-6.3,0.1242,-1.4,-2.5,-1.1,-3.4,-6.4,-1.2,-11.9,-5.2,-4.5,-0.600000000000001,2.9,-4.4,-3.59999999999999,2.7
"1403",2023,1,7,"Michigan State",13,"Furman",-3,-8,-0.799999999999997,-8.5,0.1429,-4,-2.5,0.599999999999998,-3.7,-2.2,-1.9,-8.9,-3.2,-11.4,-2.6,5.1,-1.6,-3.59999999999999,4.3
"1404",2023,1,7,"Michigan State",14,"Montana State",-3,-6,7.40000000000001,-1.90000000000001,0.168,0.700000000000003,-1.3,-1.2,-5.4,1.7,-0.300000000000001,-18.6,-6.9,-4.7,0.600000000000001,7.5,-3.3,-1.5,5
"1405",2023,1,7,"Michigan State",14,"Kennesaw State",-3,-7,6.59999999999999,-4.90000000000001,0.226,-1.3,-3.1,-1.5,-4.9,-0.100000000000001,-0.600000000000001,-10.7,-7.6,-3.59999999999999,-1.9,2.4,-3.3,-3.69999999999999,3.6
"1406",2023,1,7,"Michigan State",14,"Grand Canyon",-4,-5,1,-10.4,0.2293,-1.3,0.899999999999999,-2,-0.300000000000001,-3.1,-5.1,-12,-4.6,-2.8,1.8,1.9,-0.5,-0.0999999999999943,5.9
"1407",2023,1,7,"Michigan State",14,"UC Santa Barbara",-3,-8,2,-9.59999999999999,0.2344,-2.6,-1.7,-0.400000000000002,-4,0.799999999999997,-0.900000000000002,-9.1,-0.599999999999998,-7.09999999999999,-0.299999999999997,4.4,-3,0.200000000000003,3.5
"1408",2023,1,7,"Michigan State",15,"Vermont",-2,-4,2.59999999999999,-6.3,0.1663,-3.3,-2.6,2.2,-2.1,8.1,2.7,-2.6,1.7,-7.8,-1.4,3.3,-3.1,0.200000000000003,6.1
"1409",2023,1,7,"Michigan State",15,"Colgate",-3,-7,0.5,-9.7,0.1994,-7,-3.8,1.5,-2.9,2.5,1.1,-1.8,8.3,-9.4,-2.9,-1.4,-3.4,-2.89999999999999,5.9
"1410",2023,1,7,"Michigan State",15,"Princeton",2,-2,4.2,-6.5,0.2073,-0.899999999999999,0.100000000000001,-0.5,0.199999999999999,-1,2.4,-6.4,-0.699999999999999,-5.8,1.4,5.5,-1.6,-2.59999999999999,5.5
"1411",2023,1,7,"Michigan State",15,"UNC Asheville",-3,-8,10.4,-6.59999999999999,0.3723,-2.3,0.100000000000001,-3.6,-3.2,1.6,-3.5,-15.5,1.8,-3.7,-0.5,0.700000000000003,1,-3.5,4.1
"1412",2023,1,7,"Michigan State",16,"Northern Kentucky",-3,-3,9.90000000000001,-5.8,0.3382,1.8,-3.2,-1.1,-8.5,-3.9,-7.6,-1.6,-2.2,0,-0.299999999999997,4.3,-5.2,3.00000000000001,8.9
"1413",2023,1,7,"Michigan State",16,"Texas A&M Corpus Chris",-2,-4,6.90000000000001,-10.9,0.3973,0.399999999999999,-4.3,-1.6,-6.2,-5.1,-2.7,-8.6,-10,-1.3,-5.5,2.6,-1.8,-4.3,8.3
"1414",2023,1,7,"Michigan State",16,"Howard",-3,-3,9.8,-10.1,0.4517,-0.399999999999999,-2.5,-6.4,-6,-6.4,-6.4,-7,-6,-2.2,-2.2,2.3,-2.1,-4.09999999999999,9.6
"1415",2023,1,7,"Michigan State",16,"Southeast Missouri State",-4,0,12.7,-11.8,0.5674,1.6,-3.5,-0.900000000000002,-4.3,2.1,-2.7,-12.5,-15,-2.3,-2.2,6.2,-3.8,-7.3,13.8
"1416",2023,1,7,"Michigan State",16,"Texas Southern",-3,5,16.6,-8.8,0.5939,5.4,-1.2,-3.9,-3.8,-1.9,-2.5,-9.1,-9.5,0.300000000000004,-0.100000000000001,10.8,-2.1,-4.5,15.7
"1417",2023,1,7,"Michigan State",16,"Fairleigh Dickinson",-3,0,7.09999999999999,-22.1,0.6459,0.100000000000001,-7.7,0.0999999999999979,-6.7,-4,-3.7,-2.1,-6.2,-3.7,-7.5,5.1,-5.4,-3.89999999999999,14.6
"1418",2023,1,7,"Northwestern",7,"Missouri",-1,-3,-9.90000000000001,-11.1,0.0410999999999999,-7.9,-3.9,-1.2,-2.6,1.5,-10,0.199999999999999,-3.6,-9.4,-5.1,-4,-1.5,-4.3,-2.5
"1419",2023,1,7,"Northwestern",8,"Memphis",-2,-5,-7,-1.8,-0.0536000000000001,-6,1.6,-3.6,0.800000000000001,-2.7,-5,-6.2,-3.3,-6.6,-0.600000000000001,-3.5,3.1,-6.5,-3.6
"1420",2023,1,7,"Northwestern",8,"Arkansas",-1,1,-3.80000000000001,0.200000000000003,-0.0468000000000001,-4.8,1.9,-3.5,1.3,-2.2,-0.899999999999999,-9.1,-7.3,-7.3,-0.299999999999997,0.400000000000002,3.3,-4.59999999999999,0.6
"1421",2023,1,7,"Northwestern",8,"Maryland",-1,0,-4.60000000000001,-3,-0.0146000000000001,-3.9,0.5,-1.4,3.3,-1.9,0.100000000000001,-4.1,3.8,-5.5,-1.1,-0.899999999999999,1.8,0.299999999999997,0.7
"1422",2023,1,7,"Northwestern",8,"Iowa",0,2,-12,-11.2,0.0115999999999999,-4.7,-4.9,0.700000000000001,3.2,-3.9,-0.300000000000001,-2.9,8.2,-5.6,-6,-2.2,-2.7,-4.59999999999999,1.3
"1423",2023,1,7,"Northwestern",9,"West Virginia",-1,2,-8.80000000000001,-4.09999999999999,-0.0456000000000001,-4.5,-2.3,-3.7,0.800000000000001,-5.4,-2,-10,-6.9,-4.8,-3.9,-2.7,-0.200000000000003,-3.7,-0.3
"1424",2023,1,7,"Northwestern",9,"Auburn",0,1,-4.5,-1.3,-0.0356000000000001,-2.4,2.8,-3.3,2.4,-5,-4.7,-5.8,-7.5,-4.5,-0.299999999999997,0.700000000000003,5.1,-2.7,0
"1425",2023,1,7,"Northwestern",9,"Florida Atlantic",-2,-10,-4.2,-2.90000000000001,-0.0101,-7.8,2.5,-1.9,3.4,-2.1,2.8,0.199999999999999,4.9,-7.8,1.8,-5.1,1.9,-3.2,-2.8
"1426",2023,1,7,"Northwestern",9,"Illinois",0,1,-1.5,-2.7,0.0238999999999999,-4.4,1.5,-3.4,3.1,-4,0.5,-4.1,2,-8.8,1.3,1.2,0.299999999999997,-4.7,0.8
"1427",2023,1,7,"Northwestern",10,"Utah State",-2,-5,-8.60000000000001,-5,-0.0326000000000001,-8.4,0.600000000000001,-2.6,5.9,0.900000000000002,2.5,-5.8,1.4,-7.6,0.700000000000003,-6.4,-0.399999999999999,-3.8,-2.4
"1428",2023,1,7,"Northwestern",10,"Boise State",-1,-3,-1.80000000000001,-0.799999999999997,-0.0112000000000001,-4.7,1.1,-1.9,4,1.9,3.5,-1,4.2,-4.2,-1.2,-3.9,2.9,-1.5,-1.4
"1429",2023,1,7,"Northwestern",10,"USC",0,-1,-4,-4.5,0.0169999999999999,-4.09999999999999,3.2,-3.3,3.6,-0.699999999999999,-5.7,-4.1,1.8,-4.6,4.2,-2.4,0.5,-3.2,-0.6
"1430",2023,1,7,"Northwestern",10,"Penn State",-3,-1,-8.30000000000001,-8.40000000000001,0.0184,-8.3,-0.800000000000004,1.1,8.6,9.5,2.2,8.3,5.7,-7,-2.2,-6.4,0.600000000000001,0.400000000000006,0.1
"1431",2023,1,7,"Northwestern",11,"North Carolina State",-1,-2,-5.5,-6.59999999999999,0.0295,-4.59999999999999,-1.4,1.2,2.6,-2.4,0.699999999999999,4.4,-2.4,-5,-4,-2.8,1.7,-4.40000000000001,0.6
"1432",2023,1,7,"Northwestern",11,"Mississippi State",-1,0,4.5,1.5,0.0430999999999999,0.300000000000004,2.2,-4.5,-0.300000000000001,-6.9,-1.7,-4.9,4,-4,0.399999999999999,5.5,3.1,1.3,0.7
"1433",2023,1,7,"Northwestern",11,"Providence",0,0,-7.10000000000001,-8.8,0.0439999999999999,-4.3,-1.6,-2.1,4.8,-6.9,0.600000000000001,-7.1,6.1,-4.4,-3,-3,0,-2,0.5
