"","YEAR","ROUND","WSEED","WTEAM","WSCORE","LSEED","LTEAM","LSCORE","SCORE_DIFF","confW","confL","G","W","ADJOE","ADJDE","BARTHAG","EFG_O","EFG_D","TOR","TORD","ORB","DRB","FTR","FTRD","X2P_O","X2P_D","X3P_O","X3P_D","ADJ_T","WAB"
"200",2017,1,3,"UCLA",97,14,"Kent State",80,17,"P12","MAC",1,9,18.7,-3.30000000000001,0.3853,11.6,-1.4,-2.8,-3.2,-9,-1.2,-5.7,-8.9,10.6,-3.2,8.9,1.2,5.09999999999999,13.8
"201",2017,1,5,"Iowa State",84,12,"Nevada",73,11,"B12","MWC",0,-4,6.3,-4.5,0.1244,2.5,0.700000000000003,-1.4,3.6,-4.7,5.3,-13.7,-2.6,2.59999999999999,-1.8,1.8,3.6,-1.40000000000001,4.8
"202",2017,1,5,"Virginia",76,12,"UNC Wilmington",71,5,"ACC","CAA",1,-6,-5.90000000000001,-18.1,0.1596,-2.6,-7.1,1.7,0.599999999999998,-4.2,-4,-4.8,-5.8,-6,-9.1,2.4,-2.3,-11.2,3.5
"203",2017,1,3,"Florida State",86,14,"Florida Gulf Coast",80,6,"ACC","ASun",4,0,7.60000000000001,-8.2,0.2845,-0.199999999999996,-1.4,-1.5,2.1,0,0.199999999999999,4.6,1.4,-1,-5.6,1,3.9,5.59999999999999,7.6
"204",2017,1,1,"Gonzaga",66,16,"South Dakota State",46,20,"WCC","Sum",6,19,9.59999999999999,-23.4,0.5116,3.4,-12.7,-2.2,0.900000000000002,2.9,-2.7,-0.899999999999999,-0.200000000000003,3.59999999999999,-12.4,2.40000000000001,-7.9,3,17.5
"205",2017,1,2,"Duke",87,15,"Troy",65,22,"ACC","SB",2,6,13.3,-11,0.384,3.2,-2.7,-1.5,-0.300000000000001,0.899999999999999,0,-0.800000000000004,-1.6,2.6,-0.600000000000001,2.8,-4.8,0.299999999999997,16.7
"206",2017,1,1,"Kansas",100,16,"UC Davis",62,38,"B12","BW",2,8,24.1,-6.3,0.5439,7.7,-0.600000000000001,-2.7,-1,5,1.4,-4.8,-3.1,6.7,-3.2,5.9,3,1.10000000000001,18.5
"207",2017,1,11,"Rhode Island",84,6,"Creighton",72,-12,"A10","BE",-1,0,3.40000000000001,1.10000000000001,0.0214,6.8,4.9,0.700000000000003,-0.0999999999999979,-8.6,-0.0999999999999979,-11.3,-15.7,5.2,4.8,6.5,3.5,5,3.9
"208",2017,1,9,"Michigan State",78,8,"Miami FL",58,-20,"B10","ACC",-2,1,-0.799999999999997,-1.80000000000001,0.0143,-3,0.899999999999999,-1,2.4,4.2,0.899999999999999,0.799999999999997,-6,-3.1,2.5,-1.7,-1.6,-3.5,2.5
"209",2017,1,2,"Arizona",100,15,"North Dakota",82,18,"P12","BSky",8,10,14.5,-7.10000000000001,0.4045,0.300000000000004,-3,-1.7,-2.2,7.2,-1.8,4.4,-11.1,0.100000000000001,-1.6,0.299999999999997,-3.8,-5.40000000000001,13.2
"210",2017,1,7,"Saint Mary’s",85,10,"VCU",77,8,"WCC","A10",-1,3,9.90000000000001,-2.10000000000001,0.1346,6.8,-2.2,-0.300000000000001,-5.7,1.8,-5.6,-8.6,-14.3,5.4,-0.600000000000001,6.3,-3.8,-8.89999999999999,2.6
"211",2017,1,1,"Villanova",76,16,"Mount Saint Mary’s",56,20,"BE","NEC",0,12,23.3,-9.3,0.5456,6.5,-1.8,-2.1,-1.6,7.1,-7,2.6,-10.5,9.8,-0.399999999999999,1.1,-3,-2.7,19
"212",2017,1,3,"Baylor",91,14,"New Mexico State",73,18,"B12","WAC",3,-1,7,-8.59999999999999,0.2443,-0.200000000000003,-1.8,1.1,-2,4.2,0.899999999999999,-9.4,-5.1,-2,-4.1,1.8,1.9,-4,8.1
"213",2017,1,2,"Louisville",78,15,"Jacksonville State",63,15,"ACC","OVC",1,5,13.2,-12.7,0.4415,-1.2,-3.7,-4.7,3,5.5,0,0.600000000000001,4.4,-0.299999999999997,-0.300000000000004,-1.7,-6.2,4.40000000000001,14.9
"214",2017,1,7,"South Carolina",93,10,"Marquette",73,20,"SEC","BE",4,7,-13.1,-12.8,0.0202,-10.2,-6.7,1.1,6,6.9,2.4,9.2,8.8,-6.8,-5.2,-9.5,-6.2,-1.90000000000001,1.1
"215",2017,1,6,"Cincinnati",75,11,"Kansas State",61,14,"Amer","B12",1,9,3,-2.10000000000001,0.0474,-0.700000000000003,-4.4,-3.8,-1.9,6,-2.9,-8.6,-4.3,0.300000000000004,-4.1,-1.7,-3.8,-1.8,3.9
"216",2017,1,4,"Purdue",80,13,"Vermont",70,10,"B10","AE",1,-2,6.59999999999999,-5.10000000000001,0.1433,0.400000000000006,-0.899999999999999,1.3,-3,1,-2.7,-1,-3.6,-2.8,-0.299999999999997,3.59999999999999,-1.7,4.60000000000001,4.9
"217",2017,1,3,"Oregon",93,14,"Iona",77,16,"P12","MAAC",3,11,8.5,-12.2,0.3442,2.1,-3.6,0.600000000000001,1.3,5.4,-2.6,3.4,-7.1,5.2,-1.6,-1.7,-4.9,-3.3,11.8
"218",2017,1,4,"Florida",80,13,"East Tennessee State",65,15,"SEC","SC",3,0,9.3,-8.19999999999999,0.1981,-4.2,-2.90000000000001,-3.9,-1,2,2.1,-2.59999999999999,-4.2,-4.7,0,-2.3,-4.9,-1.3,7.1
"219",2017,1,10,"Wichita State",64,7,"Dayton",58,-6,"MVC","A10",-4,-7,-5.60000000000001,4.8,-0.107,-0.600000000000001,3.90000000000001,0.699999999999999,1.6,-8.6,3.2,3,0.100000000000001,0.299999999999997,5.2,-1.8,1.1,-0.400000000000006,-2.6
"220",2017,1,12,"Middle Tennessee",81,5,"Minnesota",72,-9,"CUSA","B10",-1,-7,-1.90000000000001,-3.69999999999999,0.0326000000000001,-5.4,-2.8,0.500000000000002,-2.2,-0.400000000000002,6.4,9.6,-9,-6.1,-2.6,-2.6,-1.9,5.10000000000001,1.7
"221",2017,1,4,"Butler",76,13,"Winthrop",64,12,"BE","BSth",3,-1,12.4,-4.39999999999999,0.2932,1.1,4.09999999999999,-2.8,1,0.899999999999999,-1.4,-1.1,2.5,3.6,5.4,-1.3,1.2,-5.09999999999999,7.3
"222",2017,1,8,"Wisconsin",84,9,"Virginia Tech",74,10,"B10","ACC",4,5,-3.90000000000001,-10.5,0.0854,-4.8,-3.5,-0.199999999999999,3,12.5,-4.6,-8,0.699999999999999,-3.5,-5.9,-4.4,1.3,-5.59999999999999,1.8
"223",2017,1,11,"USC",66,6,"SMU",65,-1,"P12","Amer",-1,4,6.7,-6.5,0.146,2.4,-4.1,1.2,0.400000000000002,6.2,-5,-0.799999999999997,0.600000000000001,0,-3.1,4.4,-4.7,-5.3,5.1
"224",2017,1,8,"Northwestern",68,9,"Vanderbilt",66,2,"B10","SEC",1,5,-1.3,1.40000000000001,-0.0334,-2.4,-2,-2.2,1.8,6,3.6,-4.3,5.4,0.699999999999996,-2.8,-3.4,-0.5,-0.0999999999999943,1.9
"225",2017,2,7,"Michigan",73,2,"Louisville",69,-4,"B10","ACC",-4,-1,-5.7,-6.09999999999999,0.0103,-5.6,-6.2,1.8,0.100000000000001,12,-1.5,3.9,11.6,-5.8,-5.2,-3,-6.2,5.40000000000001,3.1
"226",2017,2,4,"West Virginia",83,5,"Notre Dame",71,12,"B12","ACC",1,2,-3.89999999999999,-7.10000000000001,0.0293,-2.3,-0.300000000000004,3,8.9,10.6,1.1,10.3,15.8,-1.1,-1.7,-2.2,1.5,3.90000000000001,0.5
"227",2017,2,1,"North Carolina",72,8,"Arkansas",65,7,"ACC","SEC",3,7,6.09999999999999,-8.3,0.1276,0.300000000000004,0.300000000000004,-0.400000000000002,0.100000000000001,9.4,-9.2,-3.8,-7.5,1,-0.400000000000006,-1,0.699999999999996,1.8,4.5
"228",2017,2,4,"Purdue",80,5,"Iowa State",76,4,"B10","B12",0,3,-3.40000000000001,-3.10000000000001,0.00319999999999998,0.700000000000003,-1.3,4.2,-2.9,5.1,-7.2,5.7,-2.7,0.900000000000006,-0.899999999999999,0.299999999999997,-1.4,0.800000000000011,-0.9
"229",2017,2,4,"Florida",65,5,"Virginia",39,26,"SEC","ACC",2,4,4.8,2,0.00990000000000002,-0.799999999999997,-0.300000000000004,1.3,0.300000000000001,3.8,5,14.2,0.200000000000003,0.599999999999994,0.600000000000001,-2.6,-1.2,9.90000000000001,1.4
"230",2017,2,2,"Kentucky",65,10,"Wichita State",62,3,"SEC","MVC",3,1,1.09999999999999,-0.900000000000006,0.0114,-1.3,3.7,-0.5,-0.100000000000001,-0.700000000000003,3.5,0.5,-1.6,2.2,6.3,-4.90000000000001,-0.599999999999998,3.7,4.9
"231",2017,2,1,"Gonzaga",79,8,"Northwestern",73,6,"WCC","B10",3,13,6.59999999999999,-8.90000000000001,0.1164,6.9,-5,0.199999999999999,-0.799999999999997,-0.800000000000001,-4.4,8.5,-9.2,7.5,-4,4,-4.3,4.59999999999999,5.7
"232",2017,2,1,"Kansas",90,9,"Michigan State",70,20,"B12","B10",1,11,9.90000000000001,-0.400000000000006,0.0811000000000001,2.1,1.4,-2.9,2.7,4.9,2.4,2.5,-4.7,0.700000000000003,1.2,3.1,1,3.30000000000001,10.6
"233",2017,2,2,"Arizona",69,7,"Saint Mary’s",60,9,"P12","WCC",3,3,-0.400000000000006,1.8,-0.0177,-4.09999999999999,2.40000000000001,-0.899999999999999,2.1,0.100000000000001,4.1,12.7,2,-5.4,3,-0.399999999999999,1,5.89999999999999,4
"234",2017,2,8,"Wisconsin",65,1,"Villanova",62,-3,"B10","BE",-1,5,7.7,0.5,0.0356,5.4,0.600000000000001,0.100000000000001,0.600000000000001,-5.7,1.9,2.1,-5.9,8.1,6,1,-6.5,1.19999999999999,6
"235",2017,2,7,"South Carolina",88,2,"Duke",81,-7,"SEC","ACC",1,2,13.4,6.59999999999999,0.0353,7.5,1.9,-2.1,-7,-2.3,-1.8,-0.900000000000006,-13.3,7.6,3.5,4.5,-1.3,0.100000000000009,6.9
"236",2017,2,3,"UCLA",79,6,"Cincinnati",67,12,"P12","Amer",0,1,7.59999999999999,7.5,-0.0117,7.8,3.5,-0.200000000000001,-4.4,-6.4,-0.799999999999997,-5.7,-3.7,7,3.9,6.1,2.1,9.19999999999999,1
"237",2017,2,11,"Xavier",91,3,"Florida State",66,-25,"BE","ACC",-3,2,-0.199999999999989,-2.7,0.0301,1.8,-3.7,-2,2,-0.700000000000003,4.3,-2.7,3.9,2.4,-7.1,0.200000000000003,1.5,4.39999999999999,4.3
"238",2017,2,4,"Butler",74,12,"Middle Tennessee",65,9,"BE","CUSA",-1,-6,6.5,0.300000000000011,0.0699000000000001,0.5,2.9,-0.6,-0.199999999999999,-2.9,3.2,7.1,-1.2,0.899999999999999,4.2,-0.299999999999997,0.5,1.40000000000001,3.5
"239",2017,2,3,"Baylor",82,11,"USC",78,4,"B12","P12",-2,1,3.10000000000001,-6.69999999999999,0.126,0.299999999999997,-4,4.9,-0.799999999999997,8.8,-2,-2.9,6.1,1.2,-2.2,-0.900000000000006,-4.59999999999999,-5,6.6
"240",2017,2,3,"Oregon",75,11,"Rhode Island",72,3,"P12","A10",3,8,6.7,-0.299999999999997,0.0604,4.7,1.4,0.700000000000003,-0.0999999999999979,-0.399999999999999,-0.199999999999999,-4.8,-18.7,3.3,0.700000000000003,4.7,1.7,0.700000000000003,5.6
"241",2018,1,10,"Butler",79,7,"Arkansas",62,-17,"BE","SEC",0,2,0.600000000000009,5.10000000000001,-0.0585,-0.200000000000003,-1.5,-0.6,-0.100000000000001,1.2,7.1,11.3,5.5,-3.09999999999999,-1.3,3.8,-1.59999999999999,2,1.1
"242",2018,1,5,"West Virginia",85,12,"Murray State",68,17,"B12","OVC",7,0,10.3,-5,0.1904,-4.6,2.7,-1.1,5.3,4.1,2.5,-6,13.6,-5.6,-2.2,-1.90000000000001,7.1,3.40000000000001,5
"243",2018,1,3,"Michigan",61,14,"Montana",47,14,"B10","BSky",8,7,7.7,-8,0.2191,2.7,-0.699999999999996,-3.4,-1.7,-8,-1.2,-7.6,-11.4,3.3,0.5,1.5,-2,-3.19999999999999,8
"244",2018,1,5,"Kentucky",78,12,"Davidson",73,5,"SEC","A10",4,5,-1.2,-6.7,0.0770000000000001,-5.6,-4.40000000000001,4.1,0.600000000000001,13.1,7.6,19.4,2.7,-5.3,-2.3,-3.2,-4.9,4.5,7.2
"245",2018,1,2,"North Carolina",84,15,"Lipscomb",66,18,"ACC","ASun",7,3,17.5,-4.7,0.3867,0.5,-1.9,-3.3,-3.6,10,1.2,-12.6,-12.4,-2.2,-7.5,3.2,4.2,-3.30000000000001,10.3
"246",2018,1,3,"Michigan State",82,14,"Bucknell",78,4,"B10","Pat",0,5,10.9,-7,0.2587,3,-5.09999999999999,2.2,-2.4,10,-0.899999999999999,-6.7,-3.8,0.200000000000003,-8.6,5.3,0.600000000000001,-4.90000000000001,11
"247",2018,1,16,"UMBC",74,1,"Virginia",54,-20,"AE","ACC",1,6,12.5,-15.5,0.4649,0.5,-7.3,-3.2,0.199999999999999,1.1,-2.7,-5.7,-4.6,2,-8.2,0.0999999999999943,-4,-8.8,16.2
"248",2018,1,13,"Marshall",81,4,"Wichita State",75,-6,"CUSA","Amer",-2,0,12.1,0.200000000000003,0.2038,0.399999999999999,-0.5,-0.699999999999999,-2.1,13,-9.7,1.7,4.3,-1.7,-2.7,2.2,1.3,-5.80000000000001,5.9
"249",2018,1,4,"Gonzaga",68,13,"UNC Greensboro",64,4,"WCC","SC",5,5,13.8,-0.299999999999997,0.1985,5.3,-0.399999999999999,-3.7,-4,-0.700000000000003,-0.799999999999997,6.1,-10.1,7.1,-3.2,1.8,3.1,4.3,6.5
"250",2018,1,2,"Duke",89,15,"Iona",67,22,"ACC","MAAC",3,9,13.5,-14.7,0.4259,2,-6.1,1.5,-1.5,14.3,-0.800000000000001,4.4,-6.3,4.5,-6.3,-1.09999999999999,-3.8,-0.599999999999994,13.9
"251",2018,1,1,"Kansas",76,16,"Penn",60,16,"B12","Ivy",7,7,18.5,-1.19999999999999,0.2741,4.6,2.1,0,1.2,5.6,8.6,-6.4,-7.2,2.3,0.600000000000001,5.3,3.3,-0.199999999999989,11.5
"252",2018,1,9,"Kansas State",69,8,"Creighton",59,-10,"B12","BE",-5,-4,6.60000000000001,3.7,0.0252,4.8,1,-1.6,-5.8,-3.4,-7.3,-7.3,-12,5.3,1.1,3.1,0.600000000000001,5.8,-0.5
"253",2018,1,6,"TCU",57,11,"Syracuse",52,5,"B12","ACC",-4,-2,13.5,8.40000000000001,0.0459999999999999,9.6,6.09999999999999,-1.3,-2.1,-0.5,-4.3,-6.4,-0.899999999999999,8.5,5,7.7,5.8,6,2.6
"254",2018,1,11,"Loyola Chicago",64,6,"Miami FL",62,-2,"MVC","ACC",-5,-10,2.8,1.19999999999999,0.0178999999999999,-4.6,1.6,-2.3,-0.599999999999998,7,2.3,-3.1,2.9,-4.4,1.7,-3.4,0.799999999999997,1.8,0.7
"255",2018,1,13,"Buffalo",89,4,"Arizona",68,-21,"MAC","P12",0,0,2.5,-2.3,0.0767,1.5,1.1,1,-1.4,1.3,-4,7,-8.3,2.40000000000001,-0.699999999999996,-0.200000000000003,2.7,-5.5,5.1
"256",2018,1,1,"Villanova",87,16,"Radford",61,26,"BE","BSth",6,13,27.1,-8.7,0.5166,10.2,-1.6,-3.7,-2,-2.4,-0.899999999999999,-1.8,-5,11.9,0.100000000000001,5.1,-2.9,5.39999999999999,17.1
"257",2018,1,9,"Alabama",86,8,"Virginia Tech",83,-3,"SEC","ACC",-3,1,7.3,3.3,0.0505,5.8,2.6,-3.3,-0.0999999999999979,-5.5,-1.5,-5.4,-7.1,3.8,2.3,6.2,1.90000000000001,0.299999999999997,2.4
"258",2018,1,5,"Clemson",79,12,"New Mexico State",68,11,"ACC","WAC",4,-3,5.7,-1.90000000000001,0.1057,1.3,1.2,0,-1.6,-6.6,3.8,4.4,-5.8,-0.399999999999999,-1.8,2.6,4.1,-2.2,2.6
"259",2018,1,3,"Tennessee",73,14,"Wright State",47,26,"SEC","Horz",2,1,14.8,-5.2,0.3587,2.2,-1.59999999999999,-0.700000000000003,-0.600000000000001,4.7,5.8,0.200000000000003,7.7,-0.400000000000006,0.300000000000004,4.5,-2.9,-2.2,9.9
"260",2018,1,2,"Cincinnati",68,15,"Georgia State",53,15,"Amer","SB",3,7,2.8,-13.8,0.2523,-2.7,-3.8,0.300000000000001,1,12.9,-5.2,5.1,-11.8,-0.699999999999996,-2.6,-3.40000000000001,-2.9,-1.5,11
"261",2018,1,4,"Auburn",62,13,"College of Charleston",58,4,"SEC","CAA",2,0,7.2,-7.39999999999999,0.2987,-1.90000000000001,-0.199999999999996,1.3,2.9,6.6,0.100000000000001,3.2,6,-3.3,-1,-0.199999999999996,0.5,7.8,6.4
"262",2018,1,2,"Purdue",74,15,"Cal State Fullerton",48,26,"B10","BW",7,10,21.6,-6.8,0.4724,6.1,-1.2,-4.9,-0.5,2,-0.899999999999999,-10,-11,2.1,0.5,8.2,-3.2,-2,13.1
"263",2018,1,7,"Texas A&M",73,10,"Providence",69,4,"SEC","BE",0,1,2.8,-1.2,0.0613,1.8,-3.4,1.8,-3.7,5,-1.7,-6.6,-4.2,3,-5.8,-0.300000000000004,0.399999999999999,2,0
"264",2018,1,1,"Xavier",102,16,"Texas Southern",83,19,"BE","SWAC",-1,13,16.8,-14.7,0.6281,5.4,-1.3,0,-0.5,1.7,-9.4,-1.9,-5.6,7.4,0.399999999999999,1.3,-3.2,-0.899999999999991,19.7
"265",2018,1,6,"Houston",67,11,"San Diego State",65,2,"Amer","MWC",3,5,4.59999999999999,-1,0.0610999999999999,1.59999999999999,-3.1,0.5,0.100000000000001,2.2,0.800000000000001,-2.5,12,-1.5,-4,4.6,-0.900000000000006,-0.599999999999994,3.9
"266",2018,1,7,"Nevada",87,10,"Texas",83,4,"MWC","B12",3,10,9.60000000000001,8.8,-0.00850000000000006,4.8,1.1,-3.5,0,-2.7,0.199999999999999,3.3,3.9,0.899999999999999,3.2,7.2,-1.5,4.10000000000001,1.1
"267",2018,1,9,"Florida State",67,8,"Missouri",54,-13,"ACC","SEC",-3,-3,-2.2,-0.400000000000006,-0.0211,0.899999999999999,-1.7,3,-3.4,-2,-1.9,1.3,-2.1,-3.3,0,4,-2.8,-5.7,-0.5
"268",2018,1,6,"Florida",77,11,"Saint Bonaventure",62,15,"SEC","A10",0,-5,5.60000000000001,-5.8,0.1647,-0.800000000000004,-0.299999999999997,-2,-0.399999999999999,-0.600000000000001,1.4,-7.9,-6,-0.899999999999999,-3.1,-1.6,3.2,-1.90000000000001,0
"269",2018,1,5,"Ohio State",81,12,"South Dakota State",73,8,"B10","Sum",3,-3,2.8,-6.10000000000001,0.1165,-0.199999999999996,-1.3,3.1,3.7,5.6,1.9,-4.3,3.9,4,-3.7,-4,1.5,-3.3,3.9
"270",2018,1,3,"Texas Tech",70,14,"Stephen F. Austin",60,10,"B12","Slnd",6,-1,8.90000000000001,-5.59999999999999,0.2338,-1.1,-3.3,-2.9,-4.2,0.899999999999999,0.199999999999999,-1.2,-12.3,-0.600000000000001,-2.3,-1.5,-3.3,-4.5,6.5
"271",2018,1,8,"Seton Hall",94,9,"North Carolina State",83,11,"BE","ACC",1,1,2.2,-3.09999999999999,0.0692,-0.5,-1.3,1,-2.7,0.899999999999999,-3.6,1,-3.9,-0.100000000000001,-3.6,-0.700000000000003,2.2,-2.09999999999999,1.6
"272",2018,1,7,"Rhode Island",83,10,"Oklahoma",78,5,"A10","B12",2,8,-4.89999999999999,-2.2,-0.0362,-2.4,-0.600000000000001,-2,5.8,2.6,-1.8,-3.1,15,-2.9,1.5,-0.699999999999996,-3,-7.10000000000001,0.5
"273",2018,2,5,"Kentucky",95,13,"Buffalo",75,20,"SEC","MAC",2,-1,1.3,-7.10000000000001,0.1239,-3,-2,2.1,-1.3,3.8,1.9,14.1,-7.2,-3.09999999999999,-0.399999999999999,-1.4,-3,-3.8,5.6
"274",2018,2,9,"Florida State",75,1,"Xavier",70,-5,"ACC","BE",0,6,7.7,1.3,0.058,2.7,1.5,-0.600000000000001,-3.7,-2.1,-6.7,4,-6.8,2.3,4.4,2.2,-2.1,-0.799999999999997,7.9
"275",2018,2,1,"Kansas",83,8,"Seton Hall",79,4,"B12","BE",5,9,4.3,-1.8,0.0483,4.6,-1.2,-1.2,0.5,-4.9,2.8,-8.2,-5.2,3.6,-1.4,3.6,-0.5,-0.799999999999997,5.7
"276",2018,2,1,"Villanova",81,9,"Alabama",58,23,"BE","SEC",4,16,20.5,-1.2,0.1651,7.6,0.700000000000003,-5.3,-0.5,0.200000000000003,-3.8,-12.5,-9.8,5.5,2.1,7.5,-1.1,-0.300000000000011,11.7
"277",2018,2,11,"Syracuse",55,3,"Michigan State",53,-2,"ACC","B10",-2,7,12.9,2.2,0.1003,10,-3.5,0.0999999999999979,-4.9,2.3,-3.8,-4.6,-0.699999999999999,8.6,-6.7,8.4,1.9,4,8.4
"278",2018,2,5,"Clemson",84,4,"Auburn",53,-31,"ACC","SEC",-1,1,1.5,3.80000000000001,-0.0312,-2.1,2.5,-1,3.3,4.9,1.7,6.3,10.9,-2.9,3.8,-0.899999999999999,-0.100000000000001,6.59999999999999,0.4
"279",2018,2,7,"Texas A&M",86,2,"North Carolina",65,-21,"SEC","ACC",2,4,9.5,2.39999999999999,0.0602,0.600000000000001,3.2,-2.5,1,3.5,-1.8,-4,-1.6,-1.5,-0.400000000000006,3,5.4,2.3,5.2
"280",2018,2,3,"Michigan",64,6,"Houston",63,1,"B10","Amer",5,6,-0.399999999999991,-3.5,0.0278,0.600000000000001,2.2,-3.5,0.399999999999999,-8.3,-0.900000000000002,-1.9,-11.6,4.2,3,-3.5,0.900000000000006,-3.5,4.5
"281",2018,2,7,"Nevada",75,2,"Cincinnati",73,-2,"MWC","Amer",-1,2,-7.30000000000001,-14.8,0.0955,-3.59999999999999,-6.1,3.5,3.6,11.8,-1.1,-0.299999999999997,-3.3,-1.9,-9.3,-3.90000000000001,-0.800000000000001,-4.5,3.4
"282",2018,2,3,"Texas Tech",69,6,"Florida",66,3,"B12","SEC",3,6,-2.5,-2.40000000000001,0.00380000000000003,1.2,-2.3,3.5,1.7,4.2,-1.8,6.7,5.6,3.5,-1.5,-1.1,-2.90000000000001,-0.900000000000006,3.3
"283",2018,2,4,"Gonzaga",90,5,"Ohio State",84,6,"WCC","B10",3,7,1.2,0.600000000000009,0.00380000000000003,2.9,-1.6,-1,-0.5,2.8,-2.1,1,-0.399999999999999,3.5,-2,1.5,-0.100000000000001,2.3,0.4
"284",2018,2,2,"Duke",87,7,"Rhode Island",62,25,"ACC","A10",3,3,12.6,-4.39999999999999,0.1604,4.8,-4,2.2,-5.3,7.8,1.8,4.5,-18.3,5.6,-5.2,2,-1.2,1.30000000000001,5
"285",2018,2,9,"Kansas State",50,16,"UMBC",43,7,"B12","AE",4,0,7.5,-8.5,0.3621,0.399999999999999,-2.5,0,0.900000000000002,0,3.6,3.6,6,5.3,-2.1,-4.1,-2,-2.8,7.4
"286",2018,2,11,"Loyola Chicago",63,3,"Tennessee",62,-1,"MVC","SEC",-2,-6,3.7,-3.40000000000001,0.0781,-6.90000000000001,-0.699999999999996,-1.2,1,11.3,5.2,3.3,12.4,-9.3,-1,-1.8,-0.199999999999999,0.699999999999989,4.4
"287",2018,2,5,"West Virginia",94,13,"Marshall",71,23,"B12","CUSA",2,1,12.1,-6.7,0.272,-4.3,0,-0.699999999999999,4.9,14.6,-2.2,-1.8,15.2,-6.7,-3.3,-0.600000000000001,3,-4.7,7.1
"288",2018,2,2,"Purdue",76,10,"Butler",73,3,"B10","BE",2,9,7.10000000000001,0.400000000000006,0.0416,3.7,-4.9,0.100000000000001,-1.8,0.399999999999999,3.4,9.5,-11.1,-0.199999999999996,-4,6.3,-4.09999999999999,-0.399999999999991,5.9
"289",2019,1,12,"Liberty",80,5,"Mississippi State",76,-4,"BSth","SEC",1,-6,7.7,-2.8,0.1552,-1.3,1.4,2,-1,9.5,3.2,6,-0.600000000000001,-3,0.100000000000001,0.900000000000006,2.40000000000001,5.5,5.1
"290",2019,1,2,"Michigan",74,15,"Montana",55,19,"B10","BSky",4,4,8.39999999999999,-17.6,0.3853,-4.5,-6,-3.4,-1.2,-2.7,-0.0999999999999979,-4.1,-13.2,-3.8,-5,-3.59999999999999,-5.3,-2.09999999999999,12.4
"291",2019,1,2,"Kentucky",79,15,"Abilene Christian",44,35,"SEC","Slnd",7,3,16.6,-10.9,0.4504,1.1,-3.2,1.3,-5.4,9.8,-3,7.9,-11.5,3.4,-6.2,-2.3,1,-0.199999999999989,11.4
"292",2019,1,1,"North Carolina",88,16,"Iona",73,15,"ACC","MAAC",3,12,14.9,-17.4,0.5538,-0.100000000000001,-3.4,-0.100000000000001,-0.199999999999999,10.2,-7.9,-6.6,-0.100000000000001,-1.1,-2.4,1.1,-3.1,4.09999999999999,20.4
"293",2019,1,2,"Michigan State",76,15,"Bradley",65,11,"B10","MVC",5,12,18.8,-9.5,0.4427,5.5,-3.7,-0.300000000000001,-3.5,7.2,-0.300000000000001,-2.7,-8.1,7.8,-4.6,0.799999999999997,-1.2,2.09999999999999,18.6
"294",2019,1,11,"Ohio State",62,6,"Iowa State",59,-3,"B10","B12",0,3,10.6,2.8,0.0791000000000001,4.40000000000001,0.100000000000001,-2.4,0.600000000000001,0.699999999999999,4.2,-3.7,-8.2,5.3,-0.799999999999997,2.1,0.899999999999999,1.89999999999999,3.4
"295",2019,1,1,"Virginia",71,16,"Gardner Webb",56,15,"ACC","BSth",6,12,17,-16.7,0.4884,0.400000000000006,-5.8,-2.4,-0.699999999999999,8,-5.9,-9.2,-1.3,-1.1,-4.7,1.8,-4.8,-8,16.1
"296",2019,1,4,"Florida State",76,13,"Vermont",69,7,"ACC","AE",4,2,4.7,-7.19999999999999,0.1822,-2.1,-1.5,2.1,1.2,5.5,4.8,-0.100000000000001,8.2,-0.700000000000003,-1,-2.7,-1.6,3.3,8.6
"297",2019,1,1,"Gonzaga",87,16,"Fairleigh Dickinson",49,38,"WCC","NEC",4,12,18.9,-20.4,0.625,4.8,-7.8,-4.8,-1.2,2,-6.4,-0.400000000000006,-3.5,10.4,-7.9,-3.8,-4.9,4,16.3
"298",2019,1,1,"Duke",85,16,"North Dakota State",62,23,"ACC","Sum",5,13,12.3,-19.8,0.5277,0.100000000000001,-8.6,1.8,5,14.9,3.6,1,-2.5,5.9,-7.6,-5.9,-7.1,7.09999999999999,19.8
"299",2019,1,4,"Kansas",87,13,"Northeastern",53,34,"B12","CAA",2,3,3.80000000000001,-10.1,0.238,-3.9,-4.3,2.2,1.5,7.4,3.3,-1.8,0,-3.2,-7,-3.2,-0.100000000000001,4,11.1
"300",2019,1,6,"Villanova",61,11,"Saint Mary’s",57,4,"BE","WCC",2,4,1.5,2.60000000000001,-0.0189,-0.599999999999994,1.5,0.699999999999999,1.7,-0.899999999999999,4.7,5.3,-0.900000000000002,1.40000000000001,0.5,-2.59999999999999,2.2,1,4.4
"301",2019,1,4,"Virginia Tech",66,13,"Saint Louis",52,14,"ACC","A10",-1,3,16.5,-2.3,0.2758,8.9,2.1,-2,2.2,-6.4,2.1,-7.5,-7.2,5.7,2.3,9,1.3,-2.60000000000001,8.2
"302",2019,1,6,"Maryland",79,11,"Belmont",77,2,"B10","OVC",2,-4,-3.30000000000001,-7.7,0.0737,-6.2,-2.8,4.2,-1.9,8.8,-0.199999999999999,4.3,-0.799999999999997,-8.40000000000001,-2.5,-2.1,-2.5,-4.8,3
